utc_date	io_line_item_number	ad_unit	creative_name	channel	web_property	country_code	country	region	city	dma	device_type	browser	os_name	requests	impressions	dropoffs	clicks	conversions	video_starts	mutes	unmutes	pauses	firstquartiles	midpoints	thirdquartiles	completes
2015-05-01	176762	Half Page Ad 300x600	58945-176762-Half Page	News	newscientist.com	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	Other	Windows 7	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Live Well	News	Lee Enterprises  Incorporated	us	United States	Indiana	East Chicago	Chicago	Tablet	Chrome	Android	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	FullPage UT	58945-176762-Full Page	News	TheAdvocate.com	us	United States	Arkansas	Hot Springs National Park	Little Rock-Pine Bluff	Desktop	Chrome	Windows 7	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Savona	Cairo Montenotte	Unknown	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	News	dailymail.co.uk	us	United States	Massachusetts	Danvers	Boston (Manchester)	Desktop	Firefox	Windows 7	72	0	72	0	0	0	0	0	0	0	0	0	0
2015-05-01	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Games	MajorLeagueGaming.com	us	United States	Pennsylvania	Royersford	Philadelphia	Desktop	Safari	Mac	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Geneve	Bernex	Unknown	Desktop	IE-9	Windows 7	6	6	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	176762	Half Page Ad 300x600	58945-176762-Half Page	Directories/Resources	accuweather.com	us	United States	Arkansas	Hot Springs National Park	Little Rock-Pine Bluff	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-03	176762	Half Page Ad 300x600	58945-176762-Half Page	News	International Business Times^^	us	United States	Arkansas	Sherwood	Little Rock-Pine Bluff	Desktop	Chrome	Linux	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	176762	FullPage UT	58945-176762-Full Page	Education	citationmachine.net	us	United States	Arkansas	Cabot	Little Rock-Pine Bluff	Desktop	Chrome	Windows 8	6	6	0	0	0	0	0	0	0	0	0	0	0
2015-06-30	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Olean	Buffalo	Desktop	Chrome	Mac	25	25	0	0	0	0	0	0	0	0	0	0	0
2015-06-30	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Albany	Albany-Schenectady-Troy	Desktop	Other	Windows 7	67	67	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Leaderboard 728x90	54850-168907-Premium IPB-728x90	Games	MajorLeagueGaming.com	us	United States	Washington	Seattle	Seattle-Tacoma	Desktop	Chrome	Windows 7	5	5	0	0	0	0	0	0	0	0	0	0	0
